id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
4119.0,4311.0,2014-10-23 20:10:31,497.0,29.0,111.0,637.0,2480.03,217.21,901.32,3598.56
4120.0,4311.0,2014-11-21 20:18:54,602.0,12.0,14.0,628.0,3003.98,89.88,113.68,3207.54
4121.0,4311.0,2014-12-20 17:36:31,530.0,19.0,20.0,569.0,2644.7,142.31,162.4,2949.41
4122.0,4311.0,2015-01-18 04:58:00,537.0,2.0,9.0,548.0,2679.63,14.98,73.08,2767.69
4123.0,4311.0,2015-02-17 21:59:57,499.0,0.0,21.0,520.0,2490.01,0.0,170.52,2660.53
4124.0,4311.0,2015-03-18 15:05:50,504.0,0.0,0.0,504.0,2514.96,0.0,0.0,2514.96
4125.0,4311.0,2015-04-16 10:04:55,495.0,15.0,16.0,526.0,2470.05,112.35,129.92,2712.32
4126.0,4311.0,2015-05-15 22:41:28,489.0,0.0,0.0,489.0,2440.11,0.0,0.0,2440.11
4127.0,4311.0,2015-06-14 12:22:49,496.0,7.0,0.0,503.0,2475.04,52.43,0.0,2527.47
4128.0,4311.0,2015-07-13 16:41:59,1645.0,0.0,1.0,1646.0,8208.55,0.0,8.12,8216.67
4129.0,4311.0,2015-08-12 06:59:46,496.0,30.0,4.0,530.0,2475.04,224.7,32.48,2732.22
4130.0,4311.0,2015-09-10 12:22:59,520.0,0.0,15.0,535.0,2594.8,0.0,121.8,2716.6
4131.0,4311.0,2015-10-10 09:00:22,532.0,25.0,23.0,580.0,2654.68,187.25,186.76,3028.69
4132.0,4311.0,2015-11-09 17:56:39,505.0,0.0,6.0,511.0,2519.95,0.0,48.72,2568.67
4133.0,4311.0,2015-12-09 01:07:24,506.0,0.0,21.0,527.0,2524.94,0.0,170.52,2695.46
4134.0,4311.0,2016-01-08 13:38:23,512.0,0.0,1.0,513.0,2554.88,0.0,8.12,2563.0
4135.0,4311.0,2016-02-07 15:09:12,563.0,6.0,3.0,572.0,2809.37,44.94,24.36,2878.67
4136.0,4311.0,2016-03-08 02:52:05,521.0,16.0,1.0,538.0,2599.79,119.84,8.12,2727.75
4137.0,4311.0,2016-04-07 16:44:54,489.0,21.0,1.0,511.0,2440.11,157.29,8.12,2605.52
4138.0,4311.0,2016-05-07 23:42:51,489.0,11.0,0.0,500.0,2440.11,82.39,0.0,2522.5
4139.0,4311.0,2016-06-06 09:19:33,503.0,20.0,10.0,533.0,2509.97,149.8,81.2,2740.97
4140.0,4311.0,2016-07-06 11:14:16,498.0,25.0,20.0,543.0,2485.02,187.25,162.4,2834.67
4141.0,4311.0,2016-08-04 22:07:29,499.0,16.0,0.0,515.0,2490.01,119.84,0.0,2609.85
4142.0,4311.0,2016-09-02 18:27:13,484.0,14.0,0.0,498.0,2415.16,104.86,0.0,2520.02
4143.0,4311.0,2016-10-02 22:57:10,490.0,0.0,38.0,528.0,2445.1,0.0,308.56,2753.66
4144.0,4311.0,2016-10-31 08:07:26,654.0,10.0,6.0,670.0,3263.46,74.9,48.72,3387.08
4145.0,4311.0,2016-11-29 17:12:56,500.0,0.0,4.0,504.0,2495.0,0.0,32.48,2527.48
4146.0,4311.0,2016-12-28 12:41:22,521.0,0.0,11.0,532.0,2599.79,0.0,89.32,2689.11
4147.0,4321.0,2015-02-23 05:40:07,123.0,0.0,33.0,156.0,613.77,0.0,267.96,881.73
4148.0,4331.0,2016-12-02 04:45:14,151.0,31.0,9.0,191.0,753.49,232.19,73.08,1058.76
4149.0,4331.0,2017-01-01 01:15:22,149.0,108.0,3.0,260.0,743.51,808.92,24.36,1576.79
4150.0,4341.0,2013-12-10 16:25:51,639.0,0.0,0.0,639.0,3188.61,0.0,0.0,3188.61
4151.0,4341.0,2014-01-09 19:58:26,504.0,17.0,0.0,521.0,2514.96,127.33,0.0,2642.29
4152.0,4341.0,2014-02-07 16:42:43,487.0,10.0,0.0,497.0,2430.13,74.9,0.0,2505.03
4153.0,4341.0,2014-03-08 15:56:17,488.0,142.0,4.0,634.0,2435.12,1063.58,32.48,3531.18
4154.0,4341.0,2014-04-07 22:42:00,497.0,22.0,0.0,519.0,2480.03,164.78,0.0,2644.81
4155.0,4341.0,2014-05-07 22:52:36,462.0,0.0,4.0,466.0,2305.38,0.0,32.48,2337.86
4156.0,4341.0,2014-06-05 00:44:41,520.0,16.0,185.0,721.0,2594.8,119.84,1502.2,4216.84
4157.0,4341.0,2014-07-04 13:19:03,394.0,4.0,34.0,432.0,1966.06,29.96,276.08,2272.1
4158.0,4341.0,2014-08-03 02:45:24,492.0,9.0,23.0,524.0,2455.08,67.41,186.76,2709.25
4159.0,4341.0,2014-09-02 10:14:24,494.0,8.0,39.0,541.0,2465.06,59.92,316.68,2841.66
4160.0,4341.0,2014-10-02 18:44:12,504.0,121.0,17.0,642.0,2514.96,906.29,138.04,3559.29
4161.0,4341.0,2014-10-31 09:08:00,409.0,0.0,7.0,416.0,2040.91,0.0,56.84,2097.75
4162.0,4341.0,2014-11-29 06:22:35,494.0,23.0,0.0,517.0,2465.06,172.27,0.0,2637.33
4163.0,4341.0,2014-12-29 04:40:43,584.0,36.0,12.0,632.0,2914.16,269.64,97.44,3281.24
4164.0,4341.0,2015-01-28 07:51:41,499.0,1.0,2.0,502.0,2490.01,7.49,16.24,2513.74
4165.0,4351.0,2016-09-30 18:10:18,272.0,29.0,24.0,325.0,1357.28,217.21,194.88,1769.37
4166.0,4351.0,2016-10-30 09:46:38,266.0,22.0,27.0,315.0,1327.34,164.78,219.24,1711.36
4167.0,4351.0,2016-11-29 01:49:43,307.0,29.0,31.0,367.0,1531.93,217.21,251.72,2000.86
4168.0,4351.0,2016-12-29 15:04:42,301.0,43.0,2.0,346.0,1501.99,322.07,16.24,1840.3
4169.0,4361.0,2016-10-26 11:59:28,286.0,43.0,51.0,380.0,1427.14,322.07,414.12,2163.33
4170.0,4361.0,2016-11-24 05:46:50,308.0,34.0,23.0,365.0,1536.92,254.66,186.76,1978.34
4171.0,4361.0,2016-12-24 13:44:45,274.0,34.0,42.0,350.0,1367.26,254.66,341.04,1962.96
4172.0,4371.0,2016-12-16 17:08:09,485.0,70.0,10.0,565.0,2420.15,524.3,81.2,3025.65
4173.0,4381.0,2016-03-03 06:49:37,299.0,0.0,35.0,334.0,1492.01,0.0,284.2,1776.21
4174.0,4381.0,2016-04-01 18:57:07,288.0,108.0,12.0,408.0,1437.12,808.92,97.44,2343.48
4175.0,4381.0,2016-04-30 07:30:32,307.0,40.0,0.0,347.0,1531.93,299.6,0.0,1831.53
4176.0,4381.0,2016-05-29 23:25:59,290.0,0.0,57.0,347.0,1447.1,0.0,462.84,1909.94
4177.0,4381.0,2016-06-27 11:57:39,297.0,35.0,25.0,357.0,1482.03,262.15,203.0,1947.18
4178.0,4381.0,2016-07-27 15:02:49,331.0,44.0,18.0,393.0,1651.69,329.56,146.16,2127.41
4179.0,4391.0,2016-10-25 13:41:20,479.0,30.0,15.0,524.0,2390.21,224.7,121.8,2736.71
4180.0,4391.0,2016-11-23 23:03:30,505.0,12.0,60.0,577.0,2519.95,89.88,487.2,3097.03
4181.0,4391.0,2016-12-22 11:32:44,496.0,18.0,20.0,534.0,2475.04,134.82,162.4,2772.26
4182.0,4401.0,2016-12-21 08:49:30,304.0,34.0,26.0,364.0,1516.96,254.66,211.12,1982.74
4183.0,4411.0,2015-02-13 09:08:36,294.0,17.0,27.0,338.0,1467.06,127.33,219.24,1813.63
4184.0,4411.0,2015-03-14 04:43:07,243.0,46.0,9.0,298.0,1212.57,344.54,73.08,1630.19
4185.0,4421.0,2016-08-25 02:42:49,75.0,53.0,26.0,154.0,374.25,396.97,211.12,982.34
4186.0,4421.0,2016-09-24 18:27:07,92.0,30.0,19.0,141.0,459.08,224.7,154.28,838.06
4187.0,4421.0,2016-10-23 14:30:11,123.0,37.0,18.0,178.0,613.77,277.13,146.16,1037.06
4188.0,4421.0,2016-11-22 19:22:44,105.0,649.0,55.0,809.0,523.95,4861.01,446.6,5831.56
4189.0,4421.0,2016-12-21 09:27:01,100.0,38.0,25.0,163.0,499.0,284.62,203.0,986.62
4190.0,4431.0,2015-02-21 18:17:25,98.0,42.0,14.0,154.0,489.02,314.58,113.68,917.28
4191.0,4431.0,2015-03-23 12:58:46,98.0,32.0,51.0,181.0,489.02,239.68,414.12,1142.82
4192.0,4431.0,2015-04-21 13:01:16,108.0,7.0,25.0,140.0,538.92,52.43,203.0,794.35
4193.0,4431.0,2015-05-20 19:22:19,103.0,23.0,28.0,154.0,513.97,172.27,227.36,913.6
4194.0,4431.0,2015-06-19 14:52:32,113.0,37.0,32.0,182.0,563.87,277.13,259.84,1100.84
4195.0,4431.0,2015-07-19 21:52:01,85.0,0.0,43.0,128.0,424.15,0.0,349.16,773.31
4196.0,4431.0,2015-08-17 19:02:16,88.0,6.0,22.0,116.0,439.12,44.94,178.64,662.7
4197.0,4431.0,2015-09-16 16:15:53,97.0,13.0,29.0,139.0,484.03,97.37,235.48,816.88
4198.0,4431.0,2015-10-16 04:08:09,117.0,21.0,25.0,163.0,583.83,157.29,203.0,944.12
4199.0,4431.0,2015-11-15 00:55:04,104.0,44.0,39.0,187.0,518.96,329.56,316.68,1165.2
4200.0,4431.0,2015-12-15 08:46:11,144.0,20.0,24.0,188.0,718.56,149.8,194.88,1063.24
4201.0,4431.0,2016-01-13 17:05:31,106.0,32.0,19.0,157.0,528.94,239.68,154.28,922.9
4202.0,4431.0,2016-02-12 17:11:45,85.0,40.0,16.0,141.0,424.15,299.6,129.92,853.67
4203.0,4431.0,2016-03-12 03:25:09,98.0,0.0,0.0,98.0,489.02,0.0,0.0,489.02
4204.0,4431.0,2016-04-10 07:02:32,115.0,13.0,27.0,155.0,573.85,97.37,219.24,890.46
4205.0,4431.0,2016-05-09 20:36:44,129.0,30.0,340.0,499.0,643.71,224.7,2760.8,3629.21
4206.0,4431.0,2016-06-08 20:44:42,106.0,46.0,7.0,159.0,528.94,344.54,56.84,930.32
4207.0,4431.0,2016-07-07 05:26:33,90.0,47.0,32.0,169.0,449.1,352.03,259.84,1060.97
4208.0,4431.0,2016-08-05 04:22:15,102.0,0.0,0.0,102.0,508.98,0.0,0.0,508.98
4209.0,4431.0,2016-09-03 08:44:45,102.0,42.0,53.0,197.0,508.98,314.58,430.36,1253.92
4210.0,4431.0,2016-10-02 22:08:21,83.0,41.0,26.0,150.0,414.17,307.09,211.12,932.38
4211.0,4431.0,2016-11-01 18:11:53,123.0,196.0,32.0,351.0,613.77,1468.04,259.84,2341.65
4212.0,4431.0,2016-12-01 14:04:17,139.0,0.0,27.0,166.0,693.61,0.0,219.24,912.85
4213.0,4431.0,2016-12-31 01:20:07,99.0,35.0,37.0,171.0,494.01,262.15,300.44,1056.6
4214.0,4441.0,2015-12-31 09:14:45,142.0,12.0,6.0,160.0,708.58,89.88,48.72,847.18
4215.0,4441.0,2016-01-30 11:28:21,242.0,20.0,20.0,282.0,1207.58,149.8,162.4,1519.78
4216.0,4441.0,2016-02-29 03:15:44,167.0,12.0,9.0,188.0,833.33,89.88,73.08,996.29
4217.0,4441.0,2016-03-29 02:32:26,129.0,13.0,2.0,144.0,643.71,97.37,16.24,757.32
4218.0,4441.0,2016-04-27 07:04:45,3.0,24.0,0.0,27.0,14.97,179.76,0.0,194.73
4219.0,4441.0,2016-05-27 19:00:17,0.0,4.0,0.0,4.0,0.0,29.96,0.0,29.96
4220.0,4441.0,2016-06-25 19:17:50,135.0,0.0,0.0,135.0,673.65,0.0,0.0,673.65
4221.0,4441.0,2016-07-24 02:08:14,145.0,6.0,21.0,172.0,723.55,44.94,170.52,939.01
4222.0,4441.0,2016-08-23 16:26:39,128.0,21.0,6.0,155.0,638.72,157.29,48.72,844.73
4223.0,4441.0,2016-10-22 19:21:01,125.0,0.0,12.0,137.0,623.75,0.0,97.44,721.19
4224.0,4441.0,2016-11-20 18:50:35,156.0,7.0,4.0,167.0,778.44,52.43,32.48,863.35
4225.0,4441.0,2016-12-20 15:24:43,154.0,0.0,15.0,169.0,768.46,0.0,121.8,890.26
4226.0,4451.0,2013-12-09 22:19:26,491.0,2.0,4.0,497.0,2450.09,14.98,32.48,2497.55
4227.0,4451.0,2014-01-08 22:13:59,509.0,0.0,11.0,520.0,2539.91,0.0,89.32,2629.23
4228.0,4451.0,2014-02-07 19:14:23,459.0,17.0,0.0,476.0,2290.41,127.33,0.0,2417.74
4229.0,4451.0,2014-03-09 07:10:22,484.0,7.0,10.0,501.0,2415.16,52.43,81.2,2548.79
4230.0,4451.0,2014-04-07 03:03:23,498.0,4489.0,2.0,4989.0,2485.02,33622.61,16.24,36123.87
4231.0,4451.0,2014-05-07 02:24:00,505.0,12.0,17.0,534.0,2519.95,89.88,138.04,2747.87
4232.0,4451.0,2014-06-06 15:50:59,500.0,5.0,5.0,510.0,2495.0,37.45,40.6,2573.05
4233.0,4451.0,2014-07-05 13:33:48,500.0,11.0,1.0,512.0,2495.0,82.39,8.12,2585.51
4234.0,4451.0,2014-08-03 19:04:31,518.0,0.0,13.0,531.0,2584.82,0.0,105.56,2690.38
4235.0,4451.0,2014-09-01 09:35:45,501.0,19.0,19.0,539.0,2499.99,142.31,154.28,2796.58
4236.0,4451.0,2014-09-30 22:18:41,500.0,7.0,0.0,507.0,2495.0,52.43,0.0,2547.43
4237.0,4451.0,2014-10-30 12:48:07,506.0,18.0,0.0,524.0,2524.94,134.82,0.0,2659.76
4238.0,4451.0,2014-11-29 21:16:47,509.0,9.0,0.0,518.0,2539.91,67.41,0.0,2607.32
4239.0,4451.0,2014-12-28 03:21:49,472.0,11.0,9.0,492.0,2355.28,82.39,73.08,2510.75
4240.0,4451.0,2015-01-27 17:42:20,494.0,1.0,0.0,495.0,2465.06,7.49,0.0,2472.55
4241.0,4451.0,2015-02-25 23:34:59,509.0,6.0,0.0,515.0,2539.91,44.94,0.0,2584.85
4242.0,4451.0,2015-03-27 23:43:46,497.0,6.0,41.0,544.0,2480.03,44.94,332.92,2857.89
4243.0,4451.0,2015-04-26 17:39:08,486.0,0.0,458.0,944.0,2425.14,0.0,3718.96,6144.1
4244.0,4451.0,2015-05-26 12:18:06,503.0,17.0,4.0,524.0,2509.97,127.33,32.48,2669.78
4245.0,4451.0,2015-06-24 18:26:31,396.0,21.0,6.0,423.0,1976.04,157.29,48.72,2182.05
4246.0,4451.0,2015-07-23 22:21:50,500.0,17.0,0.0,517.0,2495.0,127.33,0.0,2622.33
4247.0,4451.0,2015-08-22 06:03:46,497.0,1.0,7.0,505.0,2480.03,7.49,56.84,2544.36
4248.0,4461.0,2014-08-25 04:09:22,274.0,21.0,27.0,322.0,1367.26,157.29,219.24,1743.79
4249.0,4461.0,2014-09-23 01:42:23,338.0,22.0,27.0,387.0,1686.62,164.78,219.24,2070.64
4250.0,4461.0,2014-10-23 21:28:06,290.0,35.0,19.0,344.0,1447.1,262.15,154.28,1863.53
4251.0,4461.0,2014-11-22 08:02:53,274.0,41.0,156.0,471.0,1367.26,307.09,1266.72,2941.07
4252.0,4461.0,2014-12-22 02:14:28,301.0,15.0,16.0,332.0,1501.99,112.35,129.92,1744.26
4253.0,4461.0,2015-01-20 02:42:54,268.0,50.0,16.0,334.0,1337.32,374.5,129.92,1841.74
4254.0,4461.0,2015-02-18 09:23:31,299.0,47.0,31.0,377.0,1492.01,352.03,251.72,2095.76
4255.0,4461.0,2015-03-20 04:35:07,402.0,0.0,20.0,422.0,2005.98,0.0,162.4,2168.38
4256.0,4461.0,2015-04-18 00:34:45,319.0,24.0,221.0,564.0,1591.81,179.76,1794.52,3566.09
4257.0,4461.0,2015-05-17 13:24:14,295.0,30.0,93.0,418.0,1472.05,224.7,755.16,2451.91
4258.0,4461.0,2015-06-16 15:25:28,292.0,12.0,40.0,344.0,1457.08,89.88,324.8,1871.76
4259.0,4461.0,2015-07-15 17:12:11,372.0,129.0,19.0,520.0,1856.28,966.21,154.28,2976.77
4260.0,4461.0,2015-08-14 05:18:44,309.0,17.0,14.0,340.0,1541.91,127.33,113.68,1782.92
4261.0,4461.0,2015-09-12 22:23:25,289.0,45.0,38.0,372.0,1442.11,337.05,308.56,2087.72
4262.0,4461.0,2015-10-11 05:19:12,295.0,27.0,4.0,326.0,1472.05,202.23,32.48,1706.76
4263.0,4461.0,2015-11-09 09:19:33,297.0,19.0,8.0,324.0,1482.03,142.31,64.96,1689.3
4264.0,4461.0,2015-12-08 08:19:39,334.0,0.0,24.0,358.0,1666.66,0.0,194.88,1861.54
4265.0,4461.0,2016-01-07 00:09:55,297.0,25.0,0.0,322.0,1482.03,187.25,0.0,1669.28
4266.0,4461.0,2016-02-04 20:48:16,298.0,29.0,489.0,816.0,1487.02,217.21,3970.68,5674.91
4267.0,4461.0,2016-03-05 13:19:07,270.0,10.0,38.0,318.0,1347.3,74.9,308.56,1730.76
4268.0,4461.0,2016-04-04 13:22:15,295.0,24.0,16.0,335.0,1472.05,179.76,129.92,1781.73
4269.0,4461.0,2016-05-03 09:43:00,366.0,0.0,13.0,379.0,1826.34,0.0,105.56,1931.9
4270.0,4461.0,2016-06-01 05:31:52,294.0,5.0,26.0,325.0,1467.06,37.45,211.12,1715.63
4271.0,4461.0,2016-07-01 11:10:00,298.0,28.0,0.0,326.0,1487.02,209.72,0.0,1696.74
4272.0,4461.0,2016-07-30 10:34:46,316.0,28.0,21.0,365.0,1576.84,209.72,170.52,1957.08
4273.0,4461.0,2016-08-28 13:14:18,323.0,20.0,0.0,343.0,1611.77,149.8,0.0,1761.57
4274.0,4461.0,2016-09-26 08:26:31,309.0,35.0,38.0,382.0,1541.91,262.15,308.56,2112.62
4275.0,4461.0,2016-10-26 06:15:49,294.0,47.0,6.0,347.0,1467.06,352.03,48.72,1867.81
4276.0,4461.0,2016-11-24 16:17:22,304.0,20.0,14.0,338.0,1516.96,149.8,113.68,1780.44
4277.0,4461.0,2016-12-23 17:23:04,299.0,9.0,18.0,326.0,1492.01,67.41,146.16,1705.58
4278.0,4471.0,2016-12-05 04:59:53,417.0,9.0,16.0,442.0,2080.83,67.41,129.92,2278.16
4279.0,4481.0,2016-10-08 07:36:28,147.0,66.0,15.0,228.0,733.53,494.34,121.8,1349.67
4280.0,4481.0,2016-11-07 13:03:29,136.0,0.0,182.0,318.0,678.64,0.0,1477.84,2156.48
4281.0,4481.0,2016-12-06 03:07:31,136.0,8.0,13.0,157.0,678.64,59.92,105.56,844.12
4282.0,4491.0,2014-01-06 08:01:26,297.0,30.0,50.0,377.0,1482.03,224.7,406.0,2112.73
4283.0,4491.0,2014-02-04 03:26:34,356.0,31.0,58.0,445.0,1776.44,232.19,470.96,2479.59
4284.0,4491.0,2014-03-06 05:19:59,311.0,19.0,0.0,330.0,1551.89,142.31,0.0,1694.2
4285.0,4491.0,2014-04-04 19:20:05,306.0,31.0,29.0,366.0,1526.94,232.19,235.48,1994.61
4286.0,4491.0,2014-05-05 00:04:02,432.0,23.0,28.0,483.0,2155.68,172.27,227.36,2555.31
4287.0,4491.0,2014-06-03 17:33:33,319.0,0.0,0.0,319.0,1591.81,0.0,0.0,1591.81
4288.0,4491.0,2014-07-02 00:59:50,282.0,32.0,22.0,336.0,1407.18,239.68,178.64,1825.5
4289.0,4491.0,2014-07-31 05:06:42,293.0,21.0,0.0,314.0,1462.07,157.29,0.0,1619.36
4290.0,4491.0,2014-08-29 17:41:40,299.0,29.0,24.0,352.0,1492.01,217.21,194.88,1904.1
4291.0,4491.0,2014-09-28 15:51:34,371.0,39.0,18.0,428.0,1851.29,292.11,146.16,2289.56
4292.0,4491.0,2014-10-27 19:05:26,247.0,60.0,1.0,308.0,1232.53,449.4,8.12,1690.05
4293.0,4491.0,2014-11-26 20:13:41,362.0,28.0,29.0,419.0,1806.38,209.72,235.48,2251.58
4294.0,4491.0,2014-12-26 21:55:31,291.0,24.0,0.0,315.0,1452.09,179.76,0.0,1631.85
4295.0,4491.0,2015-01-24 07:36:29,307.0,20.0,8.0,335.0,1531.93,149.8,64.96,1746.69
4296.0,4491.0,2015-02-22 07:19:20,294.0,38.0,19.0,351.0,1467.06,284.62,154.28,1905.96
4297.0,4491.0,2015-03-24 18:50:59,297.0,28.0,16.0,341.0,1482.03,209.72,129.92,1821.67
4298.0,4491.0,2015-04-23 15:12:43,274.0,48.0,2.0,324.0,1367.26,359.52,16.24,1743.02
4299.0,4501.0,2016-05-30 04:18:34,15.0,11.0,0.0,26.0,74.85,82.39,0.0,157.24
4300.0,4501.0,2016-06-29 03:57:11,104.0,14.0,31.0,149.0,518.96,104.86,251.72,875.54
4301.0,4501.0,2016-07-29 20:06:39,111.0,16.0,37.0,164.0,553.89,119.84,300.44,974.17
4302.0,4501.0,2016-08-27 00:48:17,180.0,11.0,24.0,215.0,898.2,82.39,194.88,1175.47
4303.0,4501.0,2016-09-25 01:44:03,158.0,0.0,66.0,224.0,788.42,0.0,535.92,1324.34
4304.0,4501.0,2016-10-24 08:50:37,159.0,6.0,35.0,200.0,793.41,44.94,284.2,1122.55
4305.0,4501.0,2016-11-22 06:57:04,6.0,0.0,7.0,13.0,29.94,0.0,56.84,86.78
4306.0,4501.0,2016-12-21 13:43:26,126.0,0.0,0.0,126.0,628.74,0.0,0.0,628.74
4307.0,1001.0,2015-11-05 03:25:21,506.0,612.0,203.0,1321.0,2524.94,4583.88,1648.36,8757.18
4308.0,1001.0,2015-12-04 04:01:09,526.0,597.0,287.0,1410.0,2624.74,4471.53,2330.44,9426.71
4309.0,1001.0,2016-01-02 00:59:09,566.0,645.0,194.0,1405.0,2824.34,4831.05,1575.28,9230.67
4310.0,1001.0,2016-02-01 19:07:32,473.0,595.0,212.0,1280.0,2360.27,4456.55,1721.44,8538.26
4311.0,1001.0,2016-03-02 15:40:29,498.0,605.0,204.0,1307.0,2485.02,4531.45,1656.48,8672.95
4312.0,1001.0,2016-04-01 11:15:27,497.0,618.0,152.0,1267.0,2480.03,4628.82,1234.24,8343.09
4313.0,1001.0,2016-05-01 15:40:04,483.0,570.0,201.0,1254.0,2410.17,4269.3,1632.12,8311.59
4314.0,1001.0,2016-05-31 21:09:48,531.0,603.0,209.0,1343.0,2649.69,4516.47,1697.08,8863.24
4315.0,1001.0,2016-07-30 03:21:57,457.0,532.0,249.0,1238.0,2280.43,3984.68,2021.88,8286.99
4316.0,1001.0,2016-08-28 06:50:58,557.0,572.0,255.0,1384.0,2779.43,4284.28,2070.6,9134.31
4317.0,1001.0,2016-09-26 23:22:47,507.0,614.0,226.0,1347.0,2529.93,4598.86,1835.12,8963.91
4318.0,1001.0,2016-11-25 23:19:37,485.0,543.0,177.0,1205.0,2420.15,4067.07,1437.24,7924.46
4319.0,1021.0,2015-10-12 02:31:30,0.0,270.0,77.0,347.0,0.0,2022.3,625.24,2647.54
4320.0,1021.0,2015-11-11 07:24:19,0.0,36.0,30.0,66.0,0.0,269.64,243.6,513.24
4321.0,1021.0,2016-01-10 09:12:52,0.0,32.0,0.0,32.0,0.0,239.68,0.0,239.68
4322.0,1021.0,2016-02-09 00:57:54,64.0,38.0,0.0,102.0,319.36,284.62,0.0,603.98
4323.0,1041.0,2016-10-14 23:48:46,64.0,196.0,265.0,525.0,319.36,1468.04,2151.8,3939.2
4324.0,1041.0,2016-11-13 09:45:21,10.0,490.0,291.0,791.0,49.9,3670.1,2362.92,6082.92
4325.0,1051.0,2016-10-31 07:04:25,6.0,51.0,47.0,104.0,29.94,381.99,381.64,793.57
4326.0,1051.0,2016-11-30 07:32:58,23.0,96.0,31.0,150.0,114.77,719.04,251.72,1085.53
4327.0,1051.0,2016-12-30 08:48:45,600.0,0.0,48.0,648.0,2994.0,0.0,389.76,3383.76
4328.0,1061.0,2016-10-19 15:47:59,22.0,520.0,228.0,770.0,109.78,3894.8,1851.36,5855.94
4329.0,1061.0,2016-11-17 08:59:38,34.0,495.0,301.0,830.0,169.66,3707.55,2444.12,6321.33
4330.0,1061.0,2016-12-16 21:42:23,40.0,464.0,324.0,828.0,199.6,3475.36,2630.88,6305.84
4331.0,1071.0,2016-12-13 09:15:47,0.0,453.0,272.0,725.0,0.0,3392.97,2208.64,5601.61
4332.0,1081.0,2015-03-13 09:43:27,84.0,523.0,213.0,820.0,419.16,3917.27,1729.56,6065.99
4333.0,1081.0,2015-04-12 04:39:51,170.0,545.0,485.0,1200.0,848.3,4082.05,3938.2,8868.55
4334.0,1081.0,2015-05-12 23:05:42,99.0,462.0,287.0,848.0,494.01,3460.38,2330.44,6284.83
4335.0,1081.0,2015-07-11 23:23:23,65.0,785.0,461.0,1311.0,324.35,5879.65,3743.32,9947.32
4336.0,1081.0,2015-08-09 18:33:16,52.0,522.0,284.0,858.0,259.48,3909.78,2306.08,6475.34
4337.0,1081.0,2015-09-07 15:39:04,46.0,683.0,863.0,1592.0,229.54,5115.67,7007.56,12352.77
4338.0,1081.0,2015-10-07 06:30:40,28.0,525.0,286.0,839.0,139.72,3932.25,2322.32,6394.29
4339.0,1081.0,2015-11-06 04:20:24,25.0,562.0,299.0,886.0,124.75,4209.38,2427.88,6762.01
4340.0,1081.0,2015-12-05 21:52:15,57.0,502.0,268.0,827.0,284.43,3759.98,2176.16,6220.57
4341.0,1081.0,2016-01-03 23:36:11,44.0,492.0,298.0,834.0,219.56,3685.08,2419.76,6324.4
4342.0,1081.0,2016-02-01 20:02:42,17.0,487.0,274.0,778.0,84.83,3647.63,2224.88,5957.34
4343.0,1081.0,2016-03-02 05:52:51,98.0,514.0,307.0,919.0,489.02,3849.86,2492.84,6831.72
4344.0,1081.0,2016-06-28 06:23:50,193.0,504.0,290.0,987.0,963.07,3774.96,2354.8,7092.83
4345.0,1081.0,2016-07-28 22:24:52,44.0,429.0,290.0,763.0,219.56,3213.21,2354.8,5787.57
4346.0,1081.0,2016-08-26 16:50:34,261.0,494.0,296.0,1051.0,1302.39,3700.06,2403.52,7405.97
4347.0,1091.0,2014-09-13 04:55:51,35.0,117.0,63.0,215.0,174.65,876.33,511.56,1562.54
4348.0,1091.0,2014-11-12 06:29:46,0.0,96.0,112.0,208.0,0.0,719.04,909.44,1628.48
4349.0,1091.0,2014-12-11 10:40:11,22.0,113.0,32.0,167.0,109.78,846.37,259.84,1215.99
4350.0,1091.0,2015-04-07 13:46:47,0.0,106.0,274.0,380.0,0.0,793.94,2224.88,3018.82
4351.0,1091.0,2015-05-06 03:37:09,22.0,86.0,65.0,173.0,109.78,644.14,527.8,1281.72
4352.0,1091.0,2015-06-05 19:18:54,197.0,73.0,129.0,399.0,983.03,546.77,1047.48,2577.28
4353.0,1091.0,2015-07-05 02:36:29,3.0,118.0,98.0,219.0,14.97,883.82,795.76,1694.55
4354.0,1091.0,2015-08-03 11:39:52,0.0,0.0,44.0,44.0,0.0,0.0,357.28,357.28
4355.0,1091.0,2015-10-31 16:08:57,3.0,56.0,38.0,97.0,14.97,419.44,308.56,742.97
4356.0,1091.0,2015-11-29 21:18:37,0.0,118.0,112.0,230.0,0.0,883.82,909.44,1793.26
4357.0,1091.0,2016-01-26 06:24:01,0.0,141.0,122.0,263.0,0.0,1056.09,990.64,2046.73
4358.0,1091.0,2016-04-24 07:33:51,19.0,147.0,87.0,253.0,94.81,1101.03,706.44,1902.28
4359.0,1091.0,2016-08-20 04:32:35,0.0,93.0,206.0,299.0,0.0,696.57,1672.72,2369.29
4360.0,1091.0,2016-10-17 13:19:06,35.0,75.0,0.0,110.0,174.65,561.75,0.0,736.4
4361.0,1091.0,2016-11-15 18:34:57,12.0,83.0,0.0,95.0,59.88,621.67,0.0,681.55
4362.0,1101.0,2015-08-22 19:29:53,21.0,83.0,112.0,216.0,104.79,621.67,909.44,1635.9
4363.0,1101.0,2015-09-21 05:14:46,26.0,105.0,99.0,230.0,129.74,786.45,803.88,1720.07
